index,product_url,photo_url,local_path
212_8,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://feedback06.wbbasket.ru/vol2099/part209909/209909213/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02761.jpg
212_9,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://feedback06.wbbasket.ru/vol2099/part209909/209909214/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02762.jpg
212_10,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://videofeedback03.wbbasket.ru/1f6dca21-a0d0-4f24-94b2-b71f4c19651c/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02734.jpg
212_11,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://feedback06.wbbasket.ru/vol2096/part209604/209604472/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02735.jpg
212_12,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://feedback06.wbbasket.ru/vol2096/part209604/209604484/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02736.jpg
212_13,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://feedback06.wbbasket.ru/vol2096/part209604/209604483/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02737.jpg
212_14,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://feedback06.wbbasket.ru/vol2089/part208962/208962364/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02738.jpg
212_15,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://videofeedback01.wbbasket.ru/1f83e9a9-1471-4ed2-aac7-1a6b1381a067/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02739.jpg
212_16,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://videofeedback03.wbbasket.ru/9da553b0-1e67-4b32-a4eb-b52b7a661232/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02740.jpg
212_17,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://feedback06.wbbasket.ru/vol2082/part208250/208250625/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02741.jpg
212_18,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://feedback06.wbbasket.ru/vol2082/part208250/208250633/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02742.jpg
212_19,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://feedback06.wbbasket.ru/vol2082/part208250/208250627/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02743.jpg
212_20,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://feedback06.wbbasket.ru/vol2082/part208250/208250631/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02745.jpg
212_21,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://feedback06.wbbasket.ru/vol2082/part208250/208250632/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02746.jpg
212_22,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://videofeedback03.wbbasket.ru/e346207b-2c77-4b72-8ac6-5af23d3f6ff0/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02747.jpg
212_23,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://feedback06.wbbasket.ru/vol2081/part208188/208188636/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02748.jpg
212_24,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://videofeedback01.wbbasket.ru/8a2fa384-3e32-4c91-863b-f4f4c5842724/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02749.jpg
212_25,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://feedback06.wbbasket.ru/vol2080/part208052/208052146/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02750.jpg
212_26,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://feedback06.wbbasket.ru/vol2072/part207225/207225090/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02751.jpg
212_27,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://feedback06.wbbasket.ru/vol2071/part207145/207145252/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02752.jpg
212_28,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://videofeedback01.wbbasket.ru/4531a97b-a2bd-481c-8586-2a4549eb6427/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02753.jpg
212_29,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://feedback06.wbbasket.ru/vol2069/part206918/206918068/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02754.jpg
212_30,https://www.wildberries.ru/catalog/10859300/detail.aspx,https://videofeedback03.wbbasket.ru/023d7118-568c-4f0f-8b20-04503825bfb4/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02756.jpg
214_1,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2224/part222439/222439018/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02763.jpg
214_2,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2224/part222439/222439035/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02774.jpg
214_3,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2221/part222164/222164200/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02785.jpg
214_4,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2221/part222164/222164238/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02787.jpg
214_5,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2221/part222143/222143760/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02788.jpg
214_6,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://videofeedback04.wbbasket.ru/2c1458f7-131d-4c17-83b6-3920bdbb0d58/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02789.jpg
214_7,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2220/part222053/222053725/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02790.jpg
214_8,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2219/part221939/221939315/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02791.jpg
214_9,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2219/part221939/221939314/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02792.jpg
214_10,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2206/part220648/220648998/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02764.jpg
214_11,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2206/part220631/220631652/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02765.jpg
214_12,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2205/part220575/220575109/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02766.jpg
214_13,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2205/part220575/220575146/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02767.jpg
214_14,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2205/part220537/220537668/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02768.jpg
214_15,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2203/part220309/220309101/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02769.jpg
214_16,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://videofeedback04.wbbasket.ru/4c685eda-195e-4ea4-b3b0-79287c925d29/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02770.jpg
214_17,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2193/part219368/219368802/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02771.jpg
214_18,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2193/part219368/219368807/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02772.jpg
214_19,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2193/part219368/219368794/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02773.jpg
214_20,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2190/part219079/219079575/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02775.jpg
214_21,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2188/part218837/218837637/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02776.jpg
214_22,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2183/part218366/218366717/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02777.jpg
214_23,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2182/part218285/218285108/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02778.jpg
214_24,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2180/part218093/218093946/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02779.jpg
214_25,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://videofeedback01.wbbasket.ru/d1297dd6-b0dc-4ba3-ad7b-bdbddbe98ac0/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02780.jpg
214_26,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2180/part218041/218041949/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02781.jpg
214_27,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2178/part217835/217835756/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02782.jpg
214_28,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2172/part217278/217278902/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02783.jpg
214_29,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2172/part217278/217278900/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02784.jpg
214_30,https://www.wildberries.ru/catalog/39391301/detail.aspx,https://feedback06.wbbasket.ru/vol2171/part217160/217160992/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02786.jpg
216_1,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://videofeedback04.wbbasket.ru/41a31a85-832c-411d-b979-5b3fbde89a2c/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02793.jpg
216_2,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://videofeedback01.wbbasket.ru/fa71558c-d474-4bf8-a7d9-015fc1c0f7ab/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02804.jpg
216_3,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback05.wbbasket.ru/vol1745/part174539/174539587/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02815.jpg
216_4,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback05.wbbasket.ru/vol1745/part174539/174539588/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02817.jpg
216_5,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback05.wbbasket.ru/vol1745/part174539/174539591/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02818.jpg
216_6,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback05.wbbasket.ru/vol1619/part161997/161997073/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02819.jpg
216_7,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback05.wbbasket.ru/vol1619/part161997/161997074/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02820.jpg
216_8,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback05.wbbasket.ru/vol1619/part161997/161997076/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02821.jpg
216_9,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback05.wbbasket.ru/vol1601/part160149/160149252/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02822.jpg
216_10,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback05.wbbasket.ru/vol1597/part159732/159732455/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02794.jpg
216_11,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback04.wbbasket.ru/vol1481/part148187/148187269/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02795.jpg
216_12,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback04.wbbasket.ru/vol1464/part146406/146406847/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02796.jpg
216_13,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback04.wbbasket.ru/vol1230/part123083/123083601/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02797.jpg
216_14,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback04.wbbasket.ru/vol1230/part123083/123083602/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02798.jpg
216_15,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback04.wbbasket.ru/vol1228/part122898/122898236/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02799.jpg
216_16,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback04.wbbasket.ru/vol1223/part122372/122372821/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02800.jpg
216_17,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback04.wbbasket.ru/vol1203/part120327/120327471/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02801.jpg
216_18,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback04.wbbasket.ru/vol1203/part120327/120327472/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02802.jpg
216_19,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback04.wbbasket.ru/vol1203/part120307/120307846/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02803.jpg
216_20,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback03.wbbasket.ru/vol1196/part119624/119624480/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02805.jpg
216_21,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback03.wbbasket.ru/vol1156/part115636/115636989/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02806.jpg
216_22,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback03.wbbasket.ru/vol1148/part114819/114819831/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02807.jpg
216_23,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback03.wbbasket.ru/vol1141/part114146/114146264/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02808.jpg
216_24,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback03.wbbasket.ru/vol1133/part113304/113304725/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02809.jpg
216_25,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback03.wbbasket.ru/vol1133/part113304/113304726/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02810.jpg
216_26,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback03.wbbasket.ru/vol1131/part113157/113157651/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02811.jpg
216_27,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback03.wbbasket.ru/vol1130/part113063/113063675/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02812.jpg
216_28,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback03.wbbasket.ru/vol1130/part113063/113063676/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02813.jpg
216_29,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback03.wbbasket.ru/vol1130/part113063/113063677/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02814.jpg
216_30,https://www.wildberries.ru/catalog/70483269/detail.aspx,https://feedback03.wbbasket.ru/vol1127/part112772/112772545/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02816.jpg
218_1,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2184/part218448/218448146/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02823.jpg
218_2,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2184/part218448/218448159/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02834.jpg
218_3,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://videofeedback03.wbbasket.ru/232fed27-28fe-4cc3-9930-62dc93079ea0/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02845.jpg
218_4,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2161/part216196/216196094/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02847.jpg
218_5,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2161/part216196/216196117/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02848.jpg
218_6,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2106/part210670/210670456/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02849.jpg
218_7,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2106/part210670/210670443/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02850.jpg
218_8,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2094/part209472/209472328/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02851.jpg
218_9,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2094/part209472/209472370/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02852.jpg
218_10,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2094/part209472/209472451/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02824.jpg
218_11,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2094/part209472/209472651/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02825.jpg
218_12,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2093/part209321/209321486/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02826.jpg
218_13,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2093/part209321/209321637/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02827.jpg
218_14,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2085/part208578/208578538/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02828.jpg
218_15,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2066/part206679/206679508/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02829.jpg
218_16,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2066/part206679/206679515/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02830.jpg
218_17,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2066/part206679/206679530/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02831.jpg
218_18,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://videofeedback01.wbbasket.ru/d81b5720-d243-417c-8c16-aa3e1e863c11/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02832.jpg
218_19,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://videofeedback04.wbbasket.ru/dc1f6906-b3d1-478b-ae9c-752e4573c580/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02833.jpg
218_20,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2053/part205387/205387168/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02835.jpg
218_21,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2053/part205387/205387167/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02836.jpg
218_22,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2031/part203188/203188492/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02837.jpg
218_23,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://videofeedback01.wbbasket.ru/24f24130-acd0-403a-af7b-f970d248d4bd/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02838.jpg
218_24,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol2019/part201921/201921580/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02839.jpg
218_25,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://videofeedback01.wbbasket.ru/9e2bb8cc-d3f5-452c-b16c-386ecc283313/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02840.jpg
218_26,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol1968/part196879/196879228/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02841.jpg
218_27,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol1968/part196879/196879353/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02842.jpg
218_28,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol1959/part195927/195927204/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02843.jpg
218_29,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol1946/part194673/194673423/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02844.jpg
218_30,https://www.wildberries.ru/catalog/2907527/detail.aspx,https://feedback06.wbbasket.ru/vol1942/part194270/194270507/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02846.jpg
219_1,https://www.wildberries.ru/catalog/246614389/detail.aspx,https://feedback06.wbbasket.ru/vol2223/part222309/222309980/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02853.jpg
219_2,https://www.wildberries.ru/catalog/246614389/detail.aspx,https://feedback06.wbbasket.ru/vol2223/part222310/222310003/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02855.jpg
219_3,https://www.wildberries.ru/catalog/246614389/detail.aspx,https://feedback06.wbbasket.ru/vol2168/part216849/216849425/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02856.jpg
219_4,https://www.wildberries.ru/catalog/246614389/detail.aspx,https://feedback06.wbbasket.ru/vol2164/part216414/216414263/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02857.jpg
219_5,https://www.wildberries.ru/catalog/246614389/detail.aspx,https://feedback06.wbbasket.ru/vol2153/part215308/215308862/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02858.jpg
219_6,https://www.wildberries.ru/catalog/246614389/detail.aspx,https://feedback06.wbbasket.ru/vol2047/part204733/204733249/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02859.jpg
219_7,https://www.wildberries.ru/catalog/246614389/detail.aspx,https://feedback06.wbbasket.ru/vol2021/part202128/202128568/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02860.jpg
219_8,https://www.wildberries.ru/catalog/246614389/detail.aspx,https://feedback06.wbbasket.ru/vol2021/part202128/202128583/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02861.jpg
219_9,https://www.wildberries.ru/catalog/246614389/detail.aspx,https://feedback06.wbbasket.ru/vol2021/part202128/202128608/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02862.jpg
219_10,https://www.wildberries.ru/catalog/246614389/detail.aspx,https://feedback06.wbbasket.ru/vol2021/part202128/202128616/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02854.jpg
220_1,https://www.wildberries.ru/catalog/30032781/detail.aspx,https://feedback06.wbbasket.ru/vol2215/part221511/221511785/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02893.jpg
220_2,https://www.wildberries.ru/catalog/30032781/detail.aspx,https://feedback06.wbbasket.ru/vol2215/part221511/221511783/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02904.jpg
